product_name,sku,description,brand,ingredient,rating_value,review_count,image_url,product_url,customer_name,review_date,star_rating,review_title,review_text,neg,neu,pos,compound,sentiment,pred
"Certified Organic Spirulina Powder, USP Verified, USDA Organic, Non-GMO, 8.5 oz (240 g)",tensor(796648972),"Featuring Naturally-Occurring Protein and Antioxidants Perfect for Adding Extra Greens and Nutrients to Smoothies, Shakes, or Yogurt Great Addition to a Healthy and Active Lifestyle Suitable for Vegetarians and Vegans  California Gold Nutrition® Superfoods Organic Spirulina Powder is exclusively sourced from from India and is grown under pristine, lab-controlled conditions. The flavor of spirulina is typical of greens with mild grassy notes, making it mellow enough to pair well with a wide range of fruits and veggies, like apple, banana, celery, lemon, mint, and spinach.",California Gold Nutrition,Main IngredientsOrganic,tensor(4.6000),tensor(1599),https://i5.walmartimages.com/seo/Certified-Organic-Spirulina-Powder-USP-Verified-USDA-Organic-Non-GMO-8-5-oz-240-g_0c39aa5a-d009-451b-b2d9-8dba240fa062.f4645e0d8c2ab4b643a49b8e75535009.jpeg,https://www.walmart.com/ip/Certified-Organic-Spirulina-Powder-USP-Verified-USDA-Organic-Non-GMO-8-5-oz-240-g/796648972,iHerb Customer,"Oct 26, 2023",5 out of 5 stars review,Excellent!,"This Product is made with Organic Blue-Green Algae from India
It contains much  Protein and Antioxidants
Add it to Smoothies, Shakes, or Yogurt
It is Blue-Green, Mild, and having Algae Flavor.
It is all organic and cheaper compared to other similar Product.
I tried it many times & i am very happy about its beneficial results.

Spirulina (Arthrospira platensis) is a type of blue-green algae known as a superfood because it is one of the most nutritious and concentrated food sources in the world. California Gold Nutrition SUPERFOODS Organic Spirulina Powder is a convenient way to add more of this green superfood into your diet. Blend it into your daily shake or smoothie or sprinkle it over your yogurt or oatmeal.

Benefits of Spirulina
As a powerful superfood, spirulina contains many naturally-occurring nutrients, like protein, phycocyanin, chlorophyll, and carotenoids. ",tensor(0.0110),tensor(0.8900),tensor(0.0990),tensor(0.9200),positive,positive
"Certified Organic Spirulina Powder, USP Verified, USDA Organic, Non-GMO, 8.5 oz (240 g)",tensor(796648972),"Featuring Naturally-Occurring Protein and Antioxidants Perfect for Adding Extra Greens and Nutrients to Smoothies, Shakes, or Yogurt Great Addition to a Healthy and Active Lifestyle Suitable for Vegetarians and Vegans  California Gold Nutrition® Superfoods Organic Spirulina Powder is exclusively sourced from from India and is grown under pristine, lab-controlled conditions. The flavor of spirulina is typical of greens with mild grassy notes, making it mellow enough to pair well with a wide range of fruits and veggies, like apple, banana, celery, lemon, mint, and spinach.",California Gold Nutrition,Main IngredientsOrganic,tensor(4.6000),tensor(1599),https://i5.walmartimages.com/seo/Certified-Organic-Spirulina-Powder-USP-Verified-USDA-Organic-Non-GMO-8-5-oz-240-g_0c39aa5a-d009-451b-b2d9-8dba240fa062.f4645e0d8c2ab4b643a49b8e75535009.jpeg,https://www.walmart.com/ip/Certified-Organic-Spirulina-Powder-USP-Verified-USDA-Organic-Non-GMO-8-5-oz-240-g/796648972,iHerbCustomer,"Jan 31, 2024",5 out of 5 stars review,Excellent!,This brand of spirulina is made of high quality ingredients and is of a trusted brand. I find it really effective and the benefits of the algae can be seen. really fast.,tensor(0.),tensor(0.7610),tensor(0.2390),tensor(0.8439),positive,positive
"Certified Organic Spirulina Powder, USP Verified, USDA Organic, Non-GMO, 8.5 oz (240 g)",tensor(796648972),"Featuring Naturally-Occurring Protein and Antioxidants Perfect for Adding Extra Greens and Nutrients to Smoothies, Shakes, or Yogurt Great Addition to a Healthy and Active Lifestyle Suitable for Vegetarians and Vegans  California Gold Nutrition® Superfoods Organic Spirulina Powder is exclusively sourced from from India and is grown under pristine, lab-controlled conditions. The flavor of spirulina is typical of greens with mild grassy notes, making it mellow enough to pair well with a wide range of fruits and veggies, like apple, banana, celery, lemon, mint, and spinach.",California Gold Nutrition,Main IngredientsOrganic,tensor(4.6000),tensor(1599),https://i5.walmartimages.com/seo/Certified-Organic-Spirulina-Powder-USP-Verified-USDA-Organic-Non-GMO-8-5-oz-240-g_0c39aa5a-d009-451b-b2d9-8dba240fa062.f4645e0d8c2ab4b643a49b8e75535009.jpeg,https://www.walmart.com/ip/Certified-Organic-Spirulina-Powder-USP-Verified-USDA-Organic-Non-GMO-8-5-oz-240-g/796648972,J,"Dec 26, 2023",3 out of 5 stars review,its ok,Not my favorite product in the world.  I think the package was an issue as the powdered algae is very messy.  The taste also was not for me.  I think I would be more likely to use this superfood product if it came in a tub with a little scoop,tensor(0.0980),tensor(0.8770),tensor(0.0240),tensor(-0.6080),negative,negative
"Certified Organic Spirulina Powder, USP Verified, USDA Organic, Non-GMO, 8.5 oz (240 g)",tensor(796648972),"Featuring Naturally-Occurring Protein and Antioxidants Perfect for Adding Extra Greens and Nutrients to Smoothies, Shakes, or Yogurt Great Addition to a Healthy and Active Lifestyle Suitable for Vegetarians and Vegans  California Gold Nutrition® Superfoods Organic Spirulina Powder is exclusively sourced from from India and is grown under pristine, lab-controlled conditions. The flavor of spirulina is typical of greens with mild grassy notes, making it mellow enough to pair well with a wide range of fruits and veggies, like apple, banana, celery, lemon, mint, and spinach.",California Gold Nutrition,Main IngredientsOrganic,tensor(4.6000),tensor(1599),https://i5.walmartimages.com/seo/Certified-Organic-Spirulina-Powder-USP-Verified-USDA-Organic-Non-GMO-8-5-oz-240-g_0c39aa5a-d009-451b-b2d9-8dba240fa062.f4645e0d8c2ab4b643a49b8e75535009.jpeg,https://www.walmart.com/ip/Certified-Organic-Spirulina-Powder-USP-Verified-USDA-Organic-Non-GMO-8-5-oz-240-g/796648972,iHerb Customer,"Feb 16, 2024",5 out of 5 stars review,Perfect!,This is an amazing deal and it's 100% pure spirulana -nothing added.  You can make your own “powdered greens” w this and chlorella  and save sooo much money! ,tensor(0.),tensor(0.7810),tensor(0.2190),tensor(0.8070),positive,positive
"Certified Organic Spirulina Powder, USP Verified, USDA Organic, Non-GMO, 8.5 oz (240 g)",tensor(796648972),"Featuring Naturally-Occurring Protein and Antioxidants Perfect for Adding Extra Greens and Nutrients to Smoothies, Shakes, or Yogurt Great Addition to a Healthy and Active Lifestyle Suitable for Vegetarians and Vegans  California Gold Nutrition® Superfoods Organic Spirulina Powder is exclusively sourced from from India and is grown under pristine, lab-controlled conditions. The flavor of spirulina is typical of greens with mild grassy notes, making it mellow enough to pair well with a wide range of fruits and veggies, like apple, banana, celery, lemon, mint, and spinach.",California Gold Nutrition,Main IngredientsOrganic,tensor(4.6000),tensor(1599),https://i5.walmartimages.com/seo/Certified-Organic-Spirulina-Powder-USP-Verified-USDA-Organic-Non-GMO-8-5-oz-240-g_0c39aa5a-d009-451b-b2d9-8dba240fa062.f4645e0d8c2ab4b643a49b8e75535009.jpeg,https://www.walmart.com/ip/Certified-Organic-Spirulina-Powder-USP-Verified-USDA-Organic-Non-GMO-8-5-oz-240-g/796648972,iHerb Customer,"Mar 11, 2024",5 out of 5 stars review,Beautiful ,"Quality is amazing. THIS one ingredient superfood is very versatile.
The package is nice, made from algae and the color is bright and beautiful. I blend it, so not sure about the taste. 

Maybe use as a detox. Great effect on health. ",tensor(0.0400),tensor(0.6460),tensor(0.3140),tensor(0.9456),positive,positive
"Certified Organic Spirulina Powder, USP Verified, USDA Organic, Non-GMO, 8.5 oz (240 g)",tensor(796648972),"Featuring Naturally-Occurring Protein and Antioxidants Perfect for Adding Extra Greens and Nutrients to Smoothies, Shakes, or Yogurt Great Addition to a Healthy and Active Lifestyle Suitable for Vegetarians and Vegans  California Gold Nutrition® Superfoods Organic Spirulina Powder is exclusively sourced from from India and is grown under pristine, lab-controlled conditions. The flavor of spirulina is typical of greens with mild grassy notes, making it mellow enough to pair well with a wide range of fruits and veggies, like apple, banana, celery, lemon, mint, and spinach.",California Gold Nutrition,Main IngredientsOrganic,tensor(4.6000),tensor(1599),https://i5.walmartimages.com/seo/Certified-Organic-Spirulina-Powder-USP-Verified-USDA-Organic-Non-GMO-8-5-oz-240-g_0c39aa5a-d009-451b-b2d9-8dba240fa062.f4645e0d8c2ab4b643a49b8e75535009.jpeg,https://www.walmart.com/ip/Certified-Organic-Spirulina-Powder-USP-Verified-USDA-Organic-Non-GMO-8-5-oz-240-g/796648972,iHerb Customer,"Feb 22, 2024",5 out of 5 stars review,Love this!,It's so hard to find spirulina powder these days that has great quality and pure ingredients. I usually come to this brand since it's has given good effects taking them on regular basis ,tensor(0.0440),tensor(0.7750),tensor(0.1810),tensor(0.7436),positive,positive
"Certified Organic Spirulina Powder, USP Verified, USDA Organic, Non-GMO, 8.5 oz (240 g)",tensor(796648972),"Featuring Naturally-Occurring Protein and Antioxidants Perfect for Adding Extra Greens and Nutrients to Smoothies, Shakes, or Yogurt Great Addition to a Healthy and Active Lifestyle Suitable for Vegetarians and Vegans  California Gold Nutrition® Superfoods Organic Spirulina Powder is exclusively sourced from from India and is grown under pristine, lab-controlled conditions. The flavor of spirulina is typical of greens with mild grassy notes, making it mellow enough to pair well with a wide range of fruits and veggies, like apple, banana, celery, lemon, mint, and spinach.",California Gold Nutrition,Main IngredientsOrganic,tensor(4.6000),tensor(1599),https://i5.walmartimages.com/seo/Certified-Organic-Spirulina-Powder-USP-Verified-USDA-Organic-Non-GMO-8-5-oz-240-g_0c39aa5a-d009-451b-b2d9-8dba240fa062.f4645e0d8c2ab4b643a49b8e75535009.jpeg,https://www.walmart.com/ip/Certified-Organic-Spirulina-Powder-USP-Verified-USDA-Organic-Non-GMO-8-5-oz-240-g/796648972,iHerb Customer,"Jan 18, 2024",5 out of 5 stars review,Good stuff,"This is third party tested, which is important with spirulina. It tastes horrible but I don't like that AG1 has basically sugar in it, so I decided to go pure and suffer the taste.",tensor(0.2310),tensor(0.6920),tensor(0.0780),tensor(-0.8134),negative,negative
"Certified Organic Spirulina Powder, USP Verified, USDA Organic, Non-GMO, 8.5 oz (240 g)",tensor(796648972),"Featuring Naturally-Occurring Protein and Antioxidants Perfect for Adding Extra Greens and Nutrients to Smoothies, Shakes, or Yogurt Great Addition to a Healthy and Active Lifestyle Suitable for Vegetarians and Vegans  California Gold Nutrition® Superfoods Organic Spirulina Powder is exclusively sourced from from India and is grown under pristine, lab-controlled conditions. The flavor of spirulina is typical of greens with mild grassy notes, making it mellow enough to pair well with a wide range of fruits and veggies, like apple, banana, celery, lemon, mint, and spinach.",California Gold Nutrition,Main IngredientsOrganic,tensor(4.6000),tensor(1599),https://i5.walmartimages.com/seo/Certified-Organic-Spirulina-Powder-USP-Verified-USDA-Organic-Non-GMO-8-5-oz-240-g_0c39aa5a-d009-451b-b2d9-8dba240fa062.f4645e0d8c2ab4b643a49b8e75535009.jpeg,https://www.walmart.com/ip/Certified-Organic-Spirulina-Powder-USP-Verified-USDA-Organic-Non-GMO-8-5-oz-240-g/796648972,AMAZING-HEALTH-2U,"Jan 22, 2024",5 out of 5 stars review,Love this brand,California Gold Nutrition has high quality products including this one.  Use spirulina in my smoothie every morning for a boost of energy.  Highly recommended.,tensor(0.),tensor(0.7530),tensor(0.2470),tensor(0.7089),positive,positive
"Certified Organic Spirulina Powder, USP Verified, USDA Organic, Non-GMO, 8.5 oz (240 g)",tensor(796648972),"Featuring Naturally-Occurring Protein and Antioxidants Perfect for Adding Extra Greens and Nutrients to Smoothies, Shakes, or Yogurt Great Addition to a Healthy and Active Lifestyle Suitable for Vegetarians and Vegans  California Gold Nutrition® Superfoods Organic Spirulina Powder is exclusively sourced from from India and is grown under pristine, lab-controlled conditions. The flavor of spirulina is typical of greens with mild grassy notes, making it mellow enough to pair well with a wide range of fruits and veggies, like apple, banana, celery, lemon, mint, and spinach.",California Gold Nutrition,Main IngredientsOrganic,tensor(4.6000),tensor(1599),https://i5.walmartimages.com/seo/Certified-Organic-Spirulina-Powder-USP-Verified-USDA-Organic-Non-GMO-8-5-oz-240-g_0c39aa5a-d009-451b-b2d9-8dba240fa062.f4645e0d8c2ab4b643a49b8e75535009.jpeg,https://www.walmart.com/ip/Certified-Organic-Spirulina-Powder-USP-Verified-USDA-Organic-Non-GMO-8-5-oz-240-g/796648972,iHerb Customer,"Jan 23, 2024",5 out of 5 stars review,good quality spirulina,This is a great spirulina powder that I use to add to my smoothies. It has a very strong color and stain so just be careful when opening and scooping it out,tensor(0.),tensor(0.7520),tensor(0.2480),tensor(0.8610),positive,positive
"Certified Organic Spirulina Powder, USP Verified, USDA Organic, Non-GMO, 8.5 oz (240 g)",tensor(796648972),"Featuring Naturally-Occurring Protein and Antioxidants Perfect for Adding Extra Greens and Nutrients to Smoothies, Shakes, or Yogurt Great Addition to a Healthy and Active Lifestyle Suitable for Vegetarians and Vegans  California Gold Nutrition® Superfoods Organic Spirulina Powder is exclusively sourced from from India and is grown under pristine, lab-controlled conditions. The flavor of spirulina is typical of greens with mild grassy notes, making it mellow enough to pair well with a wide range of fruits and veggies, like apple, banana, celery, lemon, mint, and spinach.",California Gold Nutrition,Main IngredientsOrganic,tensor(4.6000),tensor(1599),https://i5.walmartimages.com/seo/Certified-Organic-Spirulina-Powder-USP-Verified-USDA-Organic-Non-GMO-8-5-oz-240-g_0c39aa5a-d009-451b-b2d9-8dba240fa062.f4645e0d8c2ab4b643a49b8e75535009.jpeg,https://www.walmart.com/ip/Certified-Organic-Spirulina-Powder-USP-Verified-USDA-Organic-Non-GMO-8-5-oz-240-g/796648972,iHerb Customer,"Mar 25, 2024",5 out of 5 stars review,Great value ,"Great value for the size. You only need a small spoon to get the benefits from this so a little of this goes a long way. 
It's good quality of algae and you can tell. I like to mix it with a bit of coconut water or juice or veggie shake. ",tensor(0.0280),tensor(0.7350),tensor(0.2370),tensor(0.9153),positive,positive
